customer_id,credit_score,risk_category,debt_to_income_ratio,previous_delinquency_count
4564,588,Medium Risk,0.3791,1
4565,706,Low Risk,0.3665,1
4566,788,Very Low Risk,0.2915,0
4567,778,Very Low Risk,0.1484,1
4568,751,Very Low Risk,0.2716,0
4569,569,Medium Risk,0.3695,2
4570,833,Very Low Risk,0.1909,0
4571,681,Low Risk,0.2724,0
4572,733,Low Risk,0.1455,1
4573,679,Low Risk,0.2262,1
4574,690,Low Risk,0.3045,1
4575,800,Very Low Risk,0.2927,0
4576,723,Low Risk,0.3905,1
4577,619,Medium Risk,0.5434,1
4578,743,Low Risk,0.4004,1
4579,827,Very Low Risk,0.3466,0
4580,621,Medium Risk,0.3795,3
4581,731,Low Risk,0.1763,1
4582,753,Very Low Risk,0.2765,0
4583,734,Low Risk,0.4723,0
4584,688,Low Risk,0.3682,1
4585,785,Very Low Risk,0.5492,0
4586,803,Very Low Risk,0.553,0
4587,850,Very Low Risk,0.3308,0
4588,582,Medium Risk,0.3047,2
4589,581,Medium Risk,0.1984,1
4590,584,Medium Risk,0.3842,1
4591,692,Low Risk,0.2808,1
4592,621,Medium Risk,0.2994,3
4593,608,Medium Risk,0.5465,1
4594,779,Very Low Risk,0.3525,0
4595,705,Low Risk,0.3415,0
4596,738,Low Risk,0.37,0
4597,637,Medium Risk,0.4392,3
4598,611,Medium Risk,0.1492,3
4599,681,Low Risk,0.3332,0
4600,707,Low Risk,0.1406,1
4601,672,Low Risk,0.2446,0
4602,540,High Risk,0.2081,0
4603,702,Low Risk,0.2126,1
4604,763,Very Low Risk,0.205,1
4605,571,Medium Risk,0.0536,0
4606,656,Low Risk,0.1433,1
4607,577,Medium Risk,0.4752,3
4608,809,Very Low Risk,0.1527,0
4609,758,Very Low Risk,0.1649,0
4610,621,Medium Risk,0.1268,3
4611,630,Medium Risk,0.3469,3
4612,690,Low Risk,0.2591,1
4613,582,Medium Risk,0.1786,3
4614,679,Low Risk,0.5086,0
4615,616,Medium Risk,0.3058,2
4616,734,Low Risk,0.4575,1
4617,467,High Risk,0.0162,2
4618,767,Very Low Risk,0.3632,0
4619,722,Low Risk,0.2107,0
4620,623,Medium Risk,0.1096,1
4621,777,Very Low Risk,0.2954,0
4622,732,Low Risk,0.2551,0
4623,698,Low Risk,0.1876,0
4624,649,Medium Risk,0.1691,3
4625,656,Low Risk,0.4905,1
4626,744,Low Risk,0.339,1
4627,850,Very Low Risk,0.1674,0
4628,750,Very Low Risk,0.4191,0
4629,635,Medium Risk,0.1546,0
4630,696,Low Risk,0.253,1
4631,646,Medium Risk,0.4165,2
4632,682,Low Risk,0.1402,0
4633,601,Medium Risk,0.5153,3
4634,692,Low Risk,0.5089,0
4635,706,Low Risk,0.3291,0
4636,721,Low Risk,0.3301,1
4637,621,Medium Risk,0.2463,0
4638,657,Low Risk,0.534,0
4639,629,Medium Risk,0.3123,3
4640,674,Low Risk,0.2644,0
4641,682,Low Risk,0.3505,1
4642,850,Very Low Risk,0.5955,0
4643,761,Very Low Risk,0.207,0
4644,672,Low Risk,0.4945,0
4645,643,Medium Risk,0.3715,0
4646,692,Low Risk,0.1687,1
4647,615,Medium Risk,0.3766,0
4648,745,Low Risk,0.2817,0
4649,682,Low Risk,0.3256,0
4650,664,Low Risk,0.1521,0
4651,724,Low Risk,0.1584,1
4652,726,Low Risk,0.2667,0
4653,764,Very Low Risk,0.4403,0
4654,667,Low Risk,0.1413,0
4655,700,Low Risk,0.2319,0
4656,612,Medium Risk,0.4304,1
4657,658,Low Risk,0.238,0
4658,630,Medium Risk,0.1322,2
4659,656,Low Risk,0.2761,2
4660,770,Very Low Risk,0.429,0
4661,677,Low Risk,0.5185,1
4662,663,Low Risk,0.1374,1
4663,690,Low Risk,0.1794,1
4664,682,Low Risk,0.4603,0
4665,754,Very Low Risk,0.3339,1
4666,767,Very Low Risk,0.4718,1
4667,850,Very Low Risk,0.3105,0
4668,727,Low Risk,0.2747,0
4669,702,Low Risk,0.4475,0
4670,831,Very Low Risk,0.1665,0
4671,646,Medium Risk,0.469,3
4672,735,Low Risk,0.1968,1
4673,576,Medium Risk,0.4219,2
4674,687,Low Risk,0.4423,0
4675,694,Low Risk,0.1187,1
4676,601,Medium Risk,0.0243,0
4677,579,Medium Risk,0.5473,1
4678,661,Low Risk,0.3756,0
4679,648,Medium Risk,0.2299,3
4680,565,Medium Risk,0.4802,3
4681,536,High Risk,0.3722,1
4682,516,High Risk,0.0912,0
4683,749,Low Risk,0.384,1
4684,694,Low Risk,0.2755,0
4685,587,Medium Risk,0.1442,1
4686,700,Low Risk,0.1045,1
4687,712,Low Risk,0.2121,0
4688,589,Medium Risk,0.1658,0
4689,715,Low Risk,0.4032,1
4690,653,Low Risk,0.4381,1
4691,850,Very Low Risk,0.2799,0
4692,479,High Risk,0.0982,2
4693,632,Medium Risk,0.1667,1
4694,676,Low Risk,0.1221,0
4695,767,Very Low Risk,0.249,0
4696,632,Medium Risk,0.2928,1
4697,580,Medium Risk,0.4942,3
4698,800,Very Low Risk,0.279,0
4699,670,Low Risk,0.3306,1
4700,583,Medium Risk,0.1058,0
4701,723,Low Risk,0.4941,1
4702,569,Medium Risk,0.2778,2
4703,664,Low Risk,0.5128,0
4704,823,Very Low Risk,0.2107,1
4705,850,Very Low Risk,0.3185,0
4706,679,Low Risk,0.3309,0
4707,770,Very Low Risk,0.4871,0
4708,706,Low Risk,0.3791,0
4709,641,Medium Risk,0.2671,2
4710,584,Medium Risk,0.1567,3
4711,682,Low Risk,0.1235,0
4712,688,Low Risk,0.1019,1
4713,743,Low Risk,0.2879,1
4714,778,Very Low Risk,0.3565,0
4715,690,Low Risk,0.4246,1
4716,644,Medium Risk,0.1765,1
4717,469,High Risk,0.2608,1
4718,742,Low Risk,0.1621,0
4719,670,Low Risk,0.3005,0
4720,701,Low Risk,0.3391,1
4721,649,Medium Risk,0.5278,0
4722,727,Low Risk,0.3827,0
4723,689,Low Risk,0.3583,1
4724,581,Medium Risk,0.2526,1
4725,722,Low Risk,0.1995,1
4726,736,Low Risk,0.3949,0
4727,726,Low Risk,0.1181,1
4728,570,Medium Risk,0.1653,2
4729,694,Low Risk,0.4014,1
4730,768,Very Low Risk,0.2006,1
4731,833,Very Low Risk,0.3837,0
4732,763,Very Low Risk,0.2579,0
4733,733,Low Risk,0.2347,0
4734,624,Medium Risk,0.2652,2
4735,556,Medium Risk,0.2871,2
4736,680,Low Risk,0.3083,0
4737,618,Medium Risk,0.1467,3
4738,619,Medium Risk,0.1813,1
4739,482,High Risk,0.0432,3
4740,701,Low Risk,0.2172,0
4741,730,Low Risk,0.2356,1
4742,474,High Risk,0.0279,3
4743,809,Very Low Risk,0.3405,0
4744,675,Low Risk,0.2293,1
4745,738,Low Risk,0.546,0
4746,765,Very Low Risk,0.2188,0
4747,635,Medium Risk,0.1623,2
4748,789,Very Low Risk,0.4934,0
4749,710,Low Risk,0.2847,1
4750,731,Low Risk,0.2928,0
4751,700,Low Risk,0.5147,0
4752,687,Low Risk,0.1234,0
4753,711,Low Risk,0.2987,0
4754,691,Low Risk,0.5036,1
4755,687,Low Risk,0.344,0
4756,759,Very Low Risk,0.4098,0
4757,850,Very Low Risk,0.153,0
4758,577,Medium Risk,0.1759,0
4759,607,Medium Risk,0.4471,1
4760,785,Very Low Risk,0.3633,0
4761,513,High Risk,0.2327,2
4762,850,Very Low Risk,0.2454,0
4763,573,Medium Risk,0.3635,2
4764,679,Low Risk,0.2603,1
4765,666,Low Risk,0.4437,0
4766,627,Medium Risk,0.3193,0
4767,677,Low Risk,0.1922,1
4768,644,Medium Risk,0.4563,2
4769,745,Low Risk,0.2491,1
4770,850,Very Low Risk,0.3875,0
4771,718,Low Risk,0.392,0
4772,653,Low Risk,0.4075,2
4773,648,Medium Risk,0.5271,3
4774,622,Medium Risk,0.5347,2
4775,850,Very Low Risk,0.4369,0
4776,723,Low Risk,0.2339,0
4777,764,Very Low Risk,0.1049,0
4778,850,Very Low Risk,0.4428,0
4779,685,Low Risk,0.4491,1
4780,655,Low Risk,0.2041,0
4781,739,Low Risk,0.1509,0
4782,628,Medium Risk,0.1512,3
4783,667,Low Risk,0.2861,0
4784,720,Low Risk,0.389,1
4785,628,Medium Risk,0.1904,0
4786,636,Medium Risk,0.4002,0
4787,720,Low Risk,0.4645,1
4788,628,Medium Risk,0.2509,1
4789,644,Medium Risk,0.418,2
4790,745,Low Risk,0.1411,1
4791,745,Low Risk,0.2098,0
4792,742,Low Risk,0.1565,1
4793,563,Medium Risk,0.3336,1
4794,607,Medium Risk,0.1989,3
4795,588,Medium Risk,0.1862,2
4796,662,Low Risk,0.1145,1
4797,611,Medium Risk,0.3941,2
4798,634,Medium Risk,0.2891,3
4799,773,Very Low Risk,0.1879,1
4800,839,Very Low Risk,0.3134,0
4801,765,Very Low Risk,0.225,0
4802,816,Very Low Risk,0.2039,0
4803,636,Medium Risk,0.203,2
4804,770,Very Low Risk,0.3073,1
4805,576,Medium Risk,0.2822,3
4806,622,Medium Risk,0.2041,2
4807,695,Low Risk,0.0821,1
4808,649,Medium Risk,0.5487,0
4809,706,Low Risk,0.4169,1
4810,709,Low Risk,0.4071,1
4811,713,Low Risk,0.1926,0
4812,631,Medium Risk,0.416,1
4813,756,Very Low Risk,0.3808,0
4814,679,Low Risk,0.1912,0
4815,849,Very Low Risk,0.4255,0
4816,707,Low Risk,0.3997,0
4817,552,Medium Risk,0.1051,2
4818,739,Low Risk,0.1811,0
4819,713,Low Risk,0.3121,0
4820,721,Low Risk,0.2308,1
4821,511,High Risk,0.4417,1
4822,676,Low Risk,0.3486,0
4823,470,High Risk,0.1294,3
4824,635,Medium Risk,0.1898,3
4825,621,Medium Risk,0.2758,1
4826,645,Medium Risk,0.2507,3
4827,790,Very Low Risk,0.5715,0
4828,850,Very Low Risk,0.2859,0
4829,583,Medium Risk,0.2024,2
4830,647,Medium Risk,0.2528,3
4831,727,Low Risk,0.2577,1
4832,689,Low Risk,0.2583,0
4833,603,Medium Risk,0.3087,0
4834,523,High Risk,0.3516,3
4835,640,Medium Risk,0.3308,2
4836,661,Low Risk,0.4917,0
4837,611,Medium Risk,0.1639,0
4838,594,Medium Risk,0.438,2
4839,729,Low Risk,0.2323,0
4840,583,Medium Risk,0.3269,1
4841,741,Low Risk,0.4921,1
4842,503,High Risk,0.1098,6
4843,688,Low Risk,0.5306,1
4844,759,Very Low Risk,0.2767,1
4845,663,Low Risk,0.5104,0
4846,850,Very Low Risk,0.2418,0
4847,699,Low Risk,0.3524,1
4848,684,Low Risk,0.4816,0
4849,490,High Risk,0.1569,0
4850,832,Very Low Risk,0.1896,0
4851,629,Medium Risk,0.1431,2
4852,537,High Risk,0.2952,4
4853,705,Low Risk,0.4459,1
4854,668,Low Risk,0.3627,1
4855,760,Very Low Risk,0.2768,0
4856,569,Medium Risk,0.2339,2
4857,700,Low Risk,0.5287,1
4858,619,Medium Risk,0.3999,0
4859,763,Very Low Risk,0.3648,0
4860,724,Low Risk,0.3204,1
4861,694,Low Risk,0.3324,1
4862,597,Medium Risk,0.2661,1
4863,694,Low Risk,0.1609,1
4864,612,Medium Risk,0.2922,0
4865,662,Low Risk,0.1466,3
4866,621,Medium Risk,0.2205,0
4867,558,Medium Risk,0.2191,3
4868,736,Low Risk,0.5289,0
4869,671,Low Risk,0.3806,1
4870,590,Medium Risk,0.2779,0
4871,466,High Risk,0.125,2
4872,850,Very Low Risk,0.5656,0
4873,654,Low Risk,0.3731,0
4874,811,Very Low Risk,0.0876,0
4875,625,Medium Risk,0.2049,2
4876,753,Very Low Risk,0.1764,1
4877,824,Very Low Risk,0.1071,0
4878,651,Low Risk,0.2658,2
4879,676,Low Risk,0.1656,0
4880,780,Very Low Risk,0.1705,0
4881,661,Low Risk,0.3301,0
4882,730,Low Risk,0.3306,0
4883,563,Medium Risk,0.4113,1
4884,695,Low Risk,0.343,1
4885,575,Medium Risk,0.4139,2
4886,637,Medium Risk,0.272,0
4887,698,Low Risk,0.1701,0
4888,792,Very Low Risk,0.3984,0
4889,743,Low Risk,0.2553,1
4890,654,Low Risk,0.2034,0
4891,746,Low Risk,0.3292,1
4892,634,Medium Risk,0.2328,0
4893,625,Medium Risk,0.5379,0
4894,573,Medium Risk,0.4484,0
4895,566,Medium Risk,0.2962,3
4896,791,Very Low Risk,0.0898,0
4897,533,High Risk,0.2581,0
4898,829,Very Low Risk,0.2285,0
4899,573,Medium Risk,0.2375,2
4900,786,Very Low Risk,0.1183,0
4901,655,Low Risk,0.4797,2
4902,694,Low Risk,0.4829,1
4903,647,Medium Risk,0.2529,1
4904,711,Low Risk,0.2936,0
4905,710,Low Risk,0.5179,0
4906,708,Low Risk,0.1893,1
4907,635,Medium Risk,0.4269,2
4908,660,Low Risk,0.4238,1
4909,686,Low Risk,0.1484,1
4910,610,Medium Risk,0.1607,2
4911,689,Low Risk,0.4129,1
4912,594,Medium Risk,0.2876,3
4913,656,Low Risk,0.157,1
4914,607,Medium Risk,0.4452,2
4915,648,Medium Risk,0.4129,2
4916,687,Low Risk,0.3698,1
4917,619,Medium Risk,0.4119,2
4918,850,Very Low Risk,0.4443,0
4919,686,Low Risk,0.2982,1
4920,560,Medium Risk,0.3527,0
4921,715,Low Risk,0.1196,0
4922,726,Low Risk,0.5196,1
4923,653,Low Risk,0.166,0
4924,752,Very Low Risk,0.5677,0
4925,610,Medium Risk,0.5269,3
4926,571,Medium Risk,0.3984,1
4927,656,Low Risk,0.2017,2
4928,616,Medium Risk,0.5289,3
4929,746,Low Risk,0.312,0
4930,340,Very High Risk,0.2248,2
4931,469,High Risk,0.1971,6
4932,757,Very Low Risk,0.172,0
4933,701,Low Risk,0.1606,0
4934,656,Low Risk,0.1223,2
4935,615,Medium Risk,0.222,2
4936,463,High Risk,0.0865,5
4937,747,Low Risk,0.405,0
4938,707,Low Risk,0.2001,1
4939,724,Low Risk,0.2568,0
4940,701,Low Risk,0.378,0
4941,581,Medium Risk,0.0437,3
4942,629,Medium Risk,0.3838,3
4943,593,Medium Risk,0.1348,3
4944,711,Low Risk,0.3262,1
4945,692,Low Risk,0.1964,0
4946,635,Medium Risk,0.4971,2
4947,571,Medium Risk,0.4066,1
4948,600,Medium Risk,0.5557,0
4949,576,Medium Risk,0.111,3
4950,699,Low Risk,0.2785,0
4951,745,Low Risk,0.3926,0
4952,730,Low Risk,0.1469,0
4953,820,Very Low Risk,0.3667,0
4954,763,Very Low Risk,0.1789,0
4955,832,Very Low Risk,0.5518,0
4956,504,High Risk,0.2123,3
4957,665,Low Risk,0.225,0
4958,628,Medium Risk,0.3656,1
4959,603,Medium Risk,0.4557,2
4960,618,Medium Risk,0.209,1
4961,583,Medium Risk,0.5294,3
4962,678,Low Risk,0.406,1
4963,650,Low Risk,0.2409,1
4964,556,Medium Risk,0.2143,3
4965,658,Low Risk,0.1688,0
4966,826,Very Low Risk,0.3853,0
4967,704,Low Risk,0.3853,1
4968,742,Low Risk,0.2307,0
4969,596,Medium Risk,0.1441,3
4970,791,Very Low Risk,0.1346,0
4971,640,Medium Risk,0.2878,1
4972,646,Medium Risk,0.4341,1
4973,477,High Risk,0.097,1
4974,668,Low Risk,0.2566,1
4975,736,Low Risk,0.2284,0
4976,656,Low Risk,0.3056,3
4977,705,Low Risk,0.2201,1
4978,716,Low Risk,0.4796,1
4979,674,Low Risk,0.208,0
4980,739,Low Risk,0.2353,1
4981,647,Medium Risk,0.283,3
4982,721,Low Risk,0.1674,1
4983,848,Very Low Risk,0.5063,0
4984,645,Medium Risk,0.4293,1
4985,619,Medium Risk,0.0604,1
4986,568,Medium Risk,0.1279,1
4987,717,Low Risk,0.3816,1
4988,786,Very Low Risk,0.0636,0
4989,841,Very Low Risk,0.4514,0
4990,687,Low Risk,0.1597,0
4991,686,Low Risk,0.1352,0
4992,618,Medium Risk,0.3737,3
4993,685,Low Risk,0.5101,1
4994,678,Low Risk,0.1982,1
4995,657,Low Risk,0.2908,0
4996,739,Low Risk,0.1857,0
4997,745,Low Risk,0.4992,0
4998,712,Low Risk,0.3859,1
4999,776,Very Low Risk,0.4668,1
5000,695,Low Risk,0.2914,1
