loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,term_months,issue_date,maturity_date,outstanding_balance,loan_status
1561,2900,6,Vehicle Loan,4737.73,13.98,36,2025-05-01,2028-05-01,3546.9,Current
1562,2905,16,Agriculture Loan,8954.1,9.58,24,2025-07-05,2027-07-05,6887.03,Current
1563,2906,1,Agriculture Loan,5882.03,11.98,24,2025-09-06,2027-09-06,5386.65,Current
1564,2909,8,Housing Loan,62022.59,11.24,192,2024-11-17,2040-11-17,57461.69,Past Due
1565,2909,8,SME Loan,72283.84,10.0,84,2024-05-25,2031-05-25,56735.41,Past Due
1566,2911,7,Agriculture Loan,4975.46,10.16,24,2025-10-30,2027-10-30,4369.45,Current
1567,2915,1,Personal Loan,6810.05,16.23,12,2025-12-10,2026-12-10,6934.29,Current
1568,2916,8,Housing Loan,29234.99,10.81,108,2024-08-04,2033-08-04,24207.98,Current
1569,2917,7,Housing Loan,20551.79,9.6,228,2025-04-19,2044-04-19,20160.03,Current
1570,2919,6,Vehicle Loan,6557.83,10.82,48,2025-04-03,2029-04-03,5312.95,Current
1571,2923,12,Personal Loan,3275.57,15.25,24,2025-12-01,2027-12-01,3155.55,Current
1572,2924,12,Agriculture Loan,2641.53,11.16,48,2025-11-05,2029-11-05,2508.8,Current
1573,2925,18,Personal Loan,14734.09,14.26,36,2025-06-29,2028-06-29,12167.16,Current
1574,2927,18,Housing Loan,42941.11,10.42,144,2025-09-06,2037-09-06,43081.44,Non-Performing
1575,2928,15,Agriculture Loan,4562.68,9.98,12,2024-11-13,2025-11-13,0.0,Closed
1576,2932,7,Vehicle Loan,6513.98,12.01,48,2024-11-08,2028-11-08,4735.02,Current
1577,2933,14,Agriculture Loan,1901.19,12.02,24,2024-06-19,2026-06-19,454.37,Current
1578,2934,5,Vehicle Loan,19534.52,13.85,24,2025-03-20,2027-03-20,12045.32,Current
1579,2937,5,Housing Loan,68122.85,9.57,180,2025-04-24,2040-04-24,62862.97,Current
1580,2942,1,Vehicle Loan,4221.63,14.24,48,2025-05-05,2029-05-05,3589.34,Current
1581,2945,14,Vehicle Loan,9431.3,11.38,36,2025-05-03,2028-05-03,7532.57,Current
1582,2947,6,Vehicle Loan,17229.11,12.6,60,2025-04-08,2030-04-08,14685.17,Current
1583,2949,18,Agriculture Loan,5999.32,12.33,12,2025-05-22,2026-05-22,2497.15,Current
1584,2950,14,Personal Loan,15774.75,13.94,48,2024-03-03,2028-03-03,8233.09,Current
1585,2951,7,Vehicle Loan,10602.03,10.67,36,2025-11-15,2028-11-15,10477.87,Current
1586,2952,1,Agriculture Loan,4970.03,12.65,12,2025-07-17,2026-07-17,3030.56,Current
1587,2953,7,Personal Loan,9701.45,13.2,48,2025-01-19,2029-01-19,7415.84,Past Due
1588,2954,4,SME Loan,55866.92,15.54,48,2024-06-03,2028-06-03,32678.85,Current
1589,2956,18,SME Loan,16846.12,13.44,72,2025-08-10,2031-08-10,15341.95,Current
1590,2957,5,Vehicle Loan,10003.0,13.72,24,2025-10-05,2027-10-05,8987.11,Current
1591,2959,9,Agriculture Loan,2350.45,11.56,24,2025-07-24,2027-07-24,1907.57,Current
1592,2960,14,Agriculture Loan,4943.09,12.59,36,2025-01-24,2028-01-24,3545.48,Current
1593,2961,11,Vehicle Loan,10312.26,11.73,24,2024-12-15,2026-12-15,5236.82,Current
1594,2962,2,Vehicle Loan,4573.53,12.61,36,2025-04-08,2028-04-08,3484.3,Current
1595,2963,1,Vehicle Loan,27123.78,14.87,24,2025-02-05,2027-02-05,16080.91,Current
1596,2966,14,Housing Loan,21330.6,11.44,96,2024-06-29,2032-06-29,18102.15,Current
1597,2969,14,Personal Loan,4012.12,13.23,48,2025-09-23,2029-09-23,3602.99,Non-Performing
1598,2974,6,Vehicle Loan,9933.33,11.7,36,2024-07-20,2027-07-20,5058.11,Non-Performing
1599,2977,5,Vehicle Loan,21519.18,11.49,48,2025-01-20,2029-01-20,16694.75,Current
1600,2979,1,Housing Loan,31263.72,8.43,84,2025-06-29,2032-06-29,27970.52,Current
1601,2980,12,Personal Loan,9627.74,12.17,48,2024-07-16,2028-07-16,5916.7,Current
1602,2982,14,Housing Loan,21691.05,10.94,180,2024-10-30,2039-10-30,19675.7,Past Due
1603,2985,6,Agriculture Loan,642.37,12.27,48,2025-02-17,2029-02-17,492.96,Current
1604,2987,1,Housing Loan,9956.79,10.55,156,2024-07-26,2037-07-26,8558.36,Current
1605,2988,4,Housing Loan,68116.21,11.71,96,2025-06-29,2033-06-29,65244.37,Current
1606,2988,4,SME Loan,74892.13,11.59,84,2025-06-24,2032-06-24,71946.1,Current
1607,2989,16,Personal Loan,10286.89,13.66,12,2025-08-16,2026-08-16,6965.54,Past Due
1608,2991,13,Housing Loan,21281.58,8.54,192,2025-11-05,2041-11-05,20216.93,Current
1609,2992,1,Housing Loan,30649.02,11.74,84,2024-10-25,2031-10-25,25711.06,Current
1610,2994,12,Personal Loan,6801.71,13.08,36,2024-12-21,2027-12-21,4326.8,Current
1611,2997,8,Agriculture Loan,1843.3,13.66,12,2025-01-05,2026-01-05,0.0,Closed
1612,2998,3,Vehicle Loan,5047.23,12.83,60,2025-05-30,2030-05-30,4509.13,Past Due
1613,2999,11,Housing Loan,101879.44,8.61,180,2024-11-18,2039-11-18,90025.52,Current
1614,3000,5,SME Loan,21205.75,14.8,36,2024-12-03,2027-12-03,13011.98,Current
1615,3002,7,Housing Loan,15830.93,11.68,216,2024-02-05,2042-02-05,14700.85,Current
1616,3006,5,Vehicle Loan,13525.11,10.6,24,2025-11-16,2027-11-16,13071.36,Past Due
1617,3007,2,Housing Loan,79816.06,8.97,60,2025-01-15,2030-01-15,62885.97,Past Due
1618,3010,7,Housing Loan,64217.81,10.03,60,2025-06-02,2030-06-02,54757.17,Non-Performing
1619,3011,6,SME Loan,30603.2,15.03,84,2025-01-05,2032-01-05,27343.96,Current
1620,3013,10,Vehicle Loan,5404.52,10.49,60,2025-05-16,2030-05-16,4820.37,Current
1621,3015,9,Vehicle Loan,7510.68,12.37,48,2025-03-15,2029-03-15,5994.68,Current
1622,3017,2,SME Loan,69136.66,14.06,24,2025-04-02,2027-04-02,43271.16,Current
1623,3018,5,Vehicle Loan,10642.02,11.31,48,2024-11-24,2028-11-24,7558.03,Current
1624,3020,6,Vehicle Loan,33992.87,11.32,36,2025-09-20,2028-09-20,30068.49,Current
1625,3023,18,Housing Loan,17463.87,10.93,228,2024-07-12,2043-07-12,15950.83,Current
1626,3024,18,SME Loan,30139.05,15.07,72,2025-06-26,2031-06-26,27627.46,Current
1627,3026,6,SME Loan,25721.95,10.47,36,2025-03-15,2028-03-15,19663.26,Non-Performing
1628,3027,14,Agriculture Loan,4942.12,10.09,36,2025-06-16,2028-06-16,3990.91,Past Due
1629,3028,8,Housing Loan,50134.38,11.55,96,2025-07-20,2033-07-20,46979.67,Current
1630,3030,8,Housing Loan,49704.9,9.7,216,2025-04-17,2043-04-17,49097.25,Current
1631,3031,4,Vehicle Loan,10476.96,14.93,48,2025-09-11,2029-09-11,9504.78,Current
1632,3032,13,Housing Loan,35446.19,8.82,132,2024-11-13,2035-11-13,30717.1,Current
1633,3033,13,Vehicle Loan,4654.66,11.84,24,2024-10-28,2026-10-28,1843.68,Current
1634,3035,5,Vehicle Loan,10080.03,10.02,24,2025-06-14,2027-06-14,7254.75,Defaulted
1635,3037,17,Vehicle Loan,7830.26,10.54,60,2025-07-02,2030-07-02,7134.76,Current
1636,3039,10,Vehicle Loan,4488.15,10.75,36,2025-06-21,2028-06-21,3658.4,Current
1637,3040,12,Personal Loan,7280.93,14.41,36,2025-08-01,2028-08-01,6546.47,Current
1638,3042,4,Personal Loan,8205.7,16.69,12,2025-04-24,2026-04-24,2779.28,Current
1639,3043,2,Vehicle Loan,4008.77,11.22,24,2024-03-19,2026-03-19,515.21,Current
1640,3045,6,Housing Loan,33431.64,9.13,132,2025-01-20,2036-01-20,30205.94,Current
1641,3048,6,Vehicle Loan,13956.3,13.45,60,2025-01-12,2030-01-12,11438.27,Current
1642,3049,18,Housing Loan,37102.4,9.53,204,2025-06-29,2042-06-29,36795.88,Current
1643,3052,5,Personal Loan,3328.45,16.8,48,2025-02-20,2029-02-20,2517.11,Current
1644,3053,8,Personal Loan,5041.41,15.26,60,2024-12-23,2029-12-23,3905.88,Current
1645,3054,1,Vehicle Loan,7682.42,14.66,60,2025-06-03,2030-06-03,6879.91,Current
1646,3055,2,Housing Loan,17486.21,11.2,180,2024-10-01,2039-10-01,16719.38,Current
1647,3056,15,Housing Loan,19031.7,9.19,180,2025-04-12,2040-04-12,17610.38,Current
1648,3058,9,Housing Loan,19201.29,11.86,60,2025-07-03,2030-07-03,16846.22,Current
1649,3060,11,Agriculture Loan,2068.69,12.29,24,2025-11-02,2027-11-02,1970.89,Non-Performing
1650,3061,13,Vehicle Loan,3965.47,10.11,48,2025-01-07,2029-01-07,2991.08,Current
1651,3062,2,Housing Loan,12530.11,9.87,108,2025-04-11,2034-04-11,12007.95,Current
1652,3063,11,Personal Loan,11604.54,12.71,12,2025-03-01,2026-03-01,2022.85,Current
1653,3065,5,Agriculture Loan,1408.53,9.92,12,2025-07-04,2026-07-04,675.72,Current
1654,3067,3,Housing Loan,15839.0,11.91,192,2023-09-17,2039-09-17,13611.85,Past Due
1655,3069,13,Personal Loan,7027.22,16.97,36,2024-02-13,2027-02-13,2708.97,Current
1656,3070,12,SME Loan,37817.13,15.35,24,2025-06-23,2027-06-23,27940.58,Current
1657,3071,18,Personal Loan,10694.91,13.13,60,2025-07-14,2030-07-14,9913.23,Current
1658,3072,18,Vehicle Loan,7237.59,13.28,48,2025-08-26,2029-08-26,6538.01,Current
1659,3073,4,Personal Loan,13664.34,16.41,12,2025-06-21,2026-06-21,6936.61,Current
1660,3074,13,Agriculture Loan,1929.4,9.55,24,2025-07-02,2027-07-02,1393.69,Current
1661,3076,11,Vehicle Loan,4390.77,11.49,48,2025-09-19,2029-09-19,4272.95,Current
1662,3078,3,Vehicle Loan,5760.54,12.03,24,2025-04-10,2027-04-10,3826.88,Current
1663,3079,1,Housing Loan,108804.09,9.44,228,2025-02-04,2044-02-04,100431.3,Current
1664,3080,3,SME Loan,33038.24,12.56,84,2025-06-17,2032-06-17,31883.78,Current
1665,3083,14,Vehicle Loan,10839.92,11.55,60,2025-12-21,2030-12-21,10301.96,Defaulted
1666,3084,13,Personal Loan,7650.06,15.92,60,2024-03-22,2029-03-22,5221.01,Current
1667,3085,10,Vehicle Loan,8688.03,13.27,36,2025-01-15,2028-01-15,5994.12,Current
1668,3086,2,Agriculture Loan,5695.27,12.28,36,2025-11-06,2028-11-06,5753.4,Current
1669,3087,5,Agriculture Loan,4195.83,9.87,48,2025-03-03,2029-03-03,3381.98,Current
1670,3089,4,Personal Loan,12668.81,13.78,48,2025-08-26,2029-08-26,11079.97,Current
1671,3090,2,Personal Loan,11454.18,16.67,48,2025-06-26,2029-06-26,10431.39,Current
1672,3091,4,Vehicle Loan,7253.5,11.3,48,2025-06-28,2029-06-28,6338.13,Current
1673,3092,1,Agriculture Loan,1317.15,13.33,24,2024-02-15,2026-02-15,105.33,Current
1674,3093,5,Vehicle Loan,13302.36,10.79,60,2025-08-06,2030-08-06,12557.95,Current
1675,3100,5,Vehicle Loan,6601.78,11.07,36,2025-08-21,2028-08-21,5674.19,Current
1676,3101,9,SME Loan,25692.37,15.82,60,2024-02-27,2029-02-27,15948.58,Current
1677,3103,16,Vehicle Loan,8780.61,10.18,48,2025-02-24,2029-02-24,6746.75,Current
1678,3106,18,Vehicle Loan,22839.27,12.25,48,2024-06-27,2028-06-27,14176.71,Current
1679,3108,2,Housing Loan,33620.11,11.17,240,2024-10-29,2044-10-29,30281.86,Non-Performing
1680,3109,13,Vehicle Loan,8964.59,11.96,24,2025-02-05,2027-02-05,5211.69,Current
1681,3112,10,Personal Loan,9843.14,13.05,36,2024-03-18,2027-03-18,4225.94,Current
1682,3116,1,Housing Loan,35103.22,8.94,228,2025-10-10,2044-10-10,33903.7,Current
1683,3117,1,Personal Loan,10968.83,16.74,12,2025-08-17,2026-08-17,7197.77,Defaulted
1684,3118,9,Vehicle Loan,5868.45,10.89,36,2025-06-10,2028-06-10,4816.13,Current
1685,3120,7,Vehicle Loan,6503.55,11.51,36,2025-04-08,2028-04-08,4858.49,Current
1686,3122,13,Personal Loan,6832.76,13.77,12,2025-06-27,2026-06-27,3266.77,Current
1687,3125,4,Agriculture Loan,1599.33,11.67,24,2024-10-27,2026-10-27,686.12,Current
1688,3126,18,Agriculture Loan,5382.19,11.5,12,2025-07-16,2026-07-16,3195.37,Current
1689,3127,9,Agriculture Loan,4340.51,9.74,36,2025-06-27,2028-06-27,3454.86,Current
1690,3128,1,SME Loan,24161.18,13.56,24,2025-08-19,2027-08-19,21039.44,Current
1691,3129,6,Housing Loan,33294.64,9.06,228,2024-11-16,2043-11-16,30916.09,Current
1692,3130,1,Agriculture Loan,5220.82,9.94,48,2026-01-24,2030-01-24,5169.31,Current
1693,3131,4,Personal Loan,5533.12,14.56,24,2025-10-05,2027-10-05,5238.99,Current
1694,3132,3,Vehicle Loan,2707.81,10.64,24,2025-11-27,2027-11-27,2668.16,Current
1695,3135,1,Vehicle Loan,9799.8,13.75,36,2024-07-09,2027-07-09,4821.58,Current
1696,3136,12,Housing Loan,57381.1,10.3,168,2025-11-25,2039-11-25,55463.6,Current
1697,3137,18,Housing Loan,42773.93,10.94,156,2025-03-03,2038-03-03,41174.94,Current
1698,3138,14,Vehicle Loan,12304.0,12.86,60,2025-09-26,2030-09-26,12159.31,Current
1699,3140,6,Vehicle Loan,21126.32,10.82,60,2023-11-04,2028-11-04,12551.28,Current
1700,3141,12,SME Loan,25152.73,11.67,84,2025-03-25,2032-03-25,23508.31,Non-Performing
1701,3142,4,Personal Loan,5597.63,17.96,36,2024-09-22,2027-09-22,3124.35,Current
1702,3143,3,Vehicle Loan,11332.23,13.34,60,2025-04-21,2030-04-21,9709.99,Past Due
1703,3144,10,Personal Loan,8544.99,17.75,12,2024-07-07,2025-07-07,0.0,Closed
1704,3147,18,Vehicle Loan,8153.93,11.86,36,2025-06-03,2028-06-03,6583.23,Non-Performing
1705,3148,16,Agriculture Loan,1813.78,12.29,48,2025-12-16,2029-12-16,1842.35,Current
1706,3149,6,Housing Loan,84061.89,9.87,204,2025-08-09,2042-08-09,81122.78,Current
1707,3152,8,Vehicle Loan,5700.28,11.11,36,2024-11-29,2027-11-29,3812.68,Current
1708,3153,3,Personal Loan,17429.05,17.52,24,2025-04-29,2027-04-29,12050.92,Current
1709,3154,8,Housing Loan,36375.32,8.04,240,2025-06-27,2045-06-27,36479.65,Defaulted
1710,3155,6,Housing Loan,125398.2,10.46,228,2025-04-26,2044-04-26,120477.88,Current
1711,3157,10,Housing Loan,55473.7,8.86,204,2025-11-21,2042-11-21,57160.94,Current
1712,3158,6,Agriculture Loan,4862.84,11.03,36,2025-06-01,2028-06-01,3965.58,Current
1713,3160,8,Personal Loan,2965.74,14.75,36,2025-04-16,2028-04-16,2279.42,Current
1714,3162,14,Vehicle Loan,6406.98,12.42,60,2025-06-03,2030-06-03,5690.81,Non-Performing
1715,3163,9,Vehicle Loan,8677.12,13.91,48,2023-10-30,2027-10-30,4026.75,Past Due
1716,3166,2,Personal Loan,4432.55,15.3,12,2025-05-19,2026-05-19,1853.78,Current
1717,3167,10,Vehicle Loan,6906.26,10.74,24,2024-01-16,2026-01-16,278.22,Current
1718,3168,2,Personal Loan,3390.02,14.36,12,2025-03-02,2026-03-02,543.01,Current
1719,3169,16,Agriculture Loan,2444.82,9.8,24,2025-03-19,2027-03-19,1584.63,Current
1720,3171,14,Personal Loan,3103.41,15.13,48,2024-12-06,2028-12-06,2254.9,Non-Performing
1721,3172,4,Vehicle Loan,5160.41,13.0,24,2026-01-04,2028-01-04,5237.12,Current
1722,3175,17,Personal Loan,11265.28,12.53,48,2024-12-26,2028-12-26,8658.22,Current
1723,3177,2,Housing Loan,38667.64,10.68,204,2024-05-05,2041-05-05,34602.37,Current
1724,3182,16,SME Loan,59270.58,12.23,48,2025-07-12,2029-07-12,53618.6,Current
1725,3184,8,Vehicle Loan,4146.15,14.38,24,2025-05-19,2027-05-19,2959.37,Current
1726,3185,18,Housing Loan,89294.87,8.37,228,2025-03-26,2044-03-26,85134.73,Current
1727,3186,13,Personal Loan,6231.91,14.74,24,2025-04-13,2027-04-13,4219.25,Current
1728,3188,16,Vehicle Loan,6731.29,11.76,36,2025-05-24,2028-05-24,5434.81,Non-Performing
1729,3189,6,Housing Loan,143512.35,9.74,168,2025-03-23,2039-03-23,134464.7,Defaulted
1730,3190,18,Personal Loan,5488.01,16.22,60,2025-08-08,2030-08-08,4942.52,Current
1731,3191,14,Housing Loan,19054.16,9.05,216,2025-10-06,2043-10-06,19135.07,Current
1732,3192,4,Housing Loan,18126.35,10.42,84,2024-03-14,2031-03-14,13671.18,Current
1733,3193,3,Personal Loan,11736.03,12.22,36,2025-05-16,2028-05-16,9067.15,Current
1734,3198,4,Vehicle Loan,34335.47,12.51,60,2025-01-26,2030-01-26,29432.98,Past Due
1735,3199,1,Vehicle Loan,4146.4,14.23,24,2023-07-30,2025-07-30,0.0,Closed
1736,3200,7,Personal Loan,5411.37,13.39,12,2025-06-16,2026-06-16,2770.08,Past Due
1737,3202,4,Agriculture Loan,3297.97,11.53,12,2025-05-23,2026-05-23,1404.41,Current
1738,3204,4,Housing Loan,30420.61,8.83,204,2025-09-10,2042-09-10,29949.25,Current
1739,3206,6,Vehicle Loan,7842.74,10.93,36,2023-08-05,2026-08-05,1526.21,Current
1740,3207,1,Housing Loan,18886.71,11.33,84,2025-04-11,2032-04-11,16447.14,Current
1741,3209,16,Vehicle Loan,18105.03,11.79,60,2024-08-17,2029-08-17,13310.03,Current
1742,3210,18,Housing Loan,39345.03,9.09,84,2025-06-10,2032-06-10,35421.1,Current
1743,3211,3,Vehicle Loan,20792.04,12.85,48,2025-08-24,2029-08-24,19432.68,Current
1744,3216,12,Personal Loan,9978.54,16.53,12,2025-04-19,2026-04-19,3345.83,Current
1745,3220,11,Agriculture Loan,3161.7,9.27,12,2025-06-17,2026-06-17,1573.9,Current
1746,3222,1,Personal Loan,9364.35,12.61,60,2025-08-04,2030-08-04,8360.96,Current
1747,3223,1,Personal Loan,17171.56,16.53,60,2024-10-16,2029-10-16,13385.22,Current
1748,3224,14,Housing Loan,80891.09,9.3,96,2025-05-01,2033-05-01,74547.32,Current
1749,3225,5,Housing Loan,65419.78,9.66,204,2025-06-09,2042-06-09,65990.86,Current
1750,3226,3,Vehicle Loan,10869.64,13.53,48,2024-01-10,2028-01-10,5602.22,Current
1751,3229,7,SME Loan,43489.7,14.73,84,2025-06-27,2032-06-27,40904.65,Current
1752,3230,18,Vehicle Loan,9448.14,13.76,60,2024-08-15,2029-08-15,7189.14,Current
1753,3234,5,Housing Loan,26154.04,8.91,192,2025-02-28,2041-02-28,23612.11,Current
1754,3236,17,Vehicle Loan,13897.82,14.09,24,2024-05-29,2026-05-29,3013.75,Current
1755,3237,8,Personal Loan,6131.92,16.21,60,2024-11-22,2029-11-22,5042.73,Current
1756,3238,1,Vehicle Loan,11380.66,13.63,36,2025-09-21,2028-09-21,10308.48,Current
1757,3239,7,Personal Loan,4179.42,14.73,12,2024-10-18,2025-10-18,0.0,Closed
1758,3241,1,Agriculture Loan,6668.1,13.16,12,2025-06-29,2026-06-29,3487.32,Current
1759,3244,7,Housing Loan,48791.48,11.82,204,2025-04-12,2042-04-12,45900.88,Current
1760,3248,1,Vehicle Loan,10954.42,13.56,60,2025-03-20,2030-03-20,9331.4,Current
1761,3251,9,Housing Loan,27739.67,8.95,192,2025-11-07,2041-11-07,28109.79,Past Due
1762,3252,13,SME Loan,38109.13,11.87,84,2024-11-02,2031-11-02,32910.0,Past Due
1763,3253,14,Vehicle Loan,5441.05,14.96,48,2025-12-29,2029-12-29,5334.13,Current
1764,3256,13,Vehicle Loan,3468.01,10.28,60,2026-01-23,2031-01-23,3331.32,Current
1765,3257,11,Vehicle Loan,6398.2,13.77,48,2024-02-08,2028-02-08,3485.73,Current
1766,3263,18,Personal Loan,6540.86,14.77,36,2025-10-12,2028-10-12,6088.04,Current
1767,3264,4,Housing Loan,70330.47,8.43,144,2025-01-14,2037-01-14,63872.5,Current
1768,3265,17,Housing Loan,65453.05,9.99,108,2025-06-20,2034-06-20,64496.14,Current
1769,3268,12,Vehicle Loan,16749.76,13.97,36,2025-07-28,2028-07-28,14465.25,Current
1770,3269,2,Housing Loan,47008.22,11.97,228,2025-05-28,2044-05-28,44299.32,Current
1771,3272,16,Vehicle Loan,13358.95,12.48,36,2025-12-18,2028-12-18,13837.98,Current
1772,3275,8,Personal Loan,6499.23,14.86,12,2025-03-07,2026-03-07,1647.7,Non-Performing
1773,3276,12,SME Loan,21566.34,15.41,60,2025-02-12,2030-02-12,18596.46,Current
1774,3278,18,Agriculture Loan,7321.0,11.99,24,2025-06-13,2027-06-13,5494.17,Current
1775,3281,4,Vehicle Loan,19351.12,11.83,60,2025-12-10,2030-12-10,19937.77,Current
1776,3282,8,Personal Loan,7880.87,12.31,60,2025-12-11,2030-12-11,8073.02,Current
1777,3286,5,Vehicle Loan,4426.22,14.24,48,2024-12-05,2028-12-05,3244.43,Current
1778,3287,18,Vehicle Loan,12650.07,13.89,24,2025-07-10,2027-07-10,10071.83,Current
1779,3288,7,Vehicle Loan,3585.31,12.74,48,2025-03-11,2029-03-11,2909.36,Past Due
1780,3290,7,Agriculture Loan,2146.53,10.59,12,2025-05-27,2026-05-27,888.76,Current
1781,3292,12,Personal Loan,4331.74,16.75,24,2025-06-05,2027-06-05,3338.97,Current
1782,3293,18,Personal Loan,12505.32,15.59,60,2024-10-19,2029-10-19,9805.52,Past Due
1783,3294,8,Vehicle Loan,3192.92,13.79,24,2025-06-02,2027-06-02,2328.14,Current
1784,3295,5,Vehicle Loan,5514.68,11.62,36,2024-09-11,2027-09-11,3292.47,Current
1785,3296,15,Personal Loan,8740.86,13.91,24,2025-05-06,2027-05-06,6484.34,Current
1786,3297,1,Vehicle Loan,16362.24,11.8,60,2025-03-23,2030-03-23,13493.03,Current
1787,3298,4,Vehicle Loan,2427.75,14.72,48,2024-12-07,2028-12-07,1740.08,Current
1788,3300,6,Vehicle Loan,4103.97,13.05,36,2025-05-07,2028-05-07,3289.31,Current
1789,3301,9,Housing Loan,57862.94,10.83,156,2025-07-04,2038-07-04,52869.27,Current
1790,3302,12,SME Loan,20199.97,15.05,84,2025-02-06,2032-02-06,17042.59,Current
1791,3307,6,Housing Loan,145320.34,11.21,228,2025-09-14,2044-09-14,142024.42,Current
1792,3308,6,Vehicle Loan,13141.08,12.14,48,2025-06-17,2029-06-17,11726.05,Current
1793,3309,1,Housing Loan,19159.07,10.23,120,2024-10-29,2034-10-29,17572.75,Current
1794,3310,10,Personal Loan,13374.18,14.55,60,2023-12-08,2028-12-08,7485.43,Current
1795,3314,9,Vehicle Loan,22306.67,14.66,48,2024-12-31,2028-12-31,16601.39,Current
1796,3315,2,Vehicle Loan,4124.92,14.05,24,2024-12-22,2026-12-22,2086.37,Current
1797,3317,1,Housing Loan,13781.62,10.31,228,2025-02-25,2044-02-25,13124.0,Current
1798,3318,12,Agriculture Loan,1814.91,9.89,48,2025-06-20,2029-06-20,1606.89,Current
1799,3319,12,Vehicle Loan,3645.67,10.62,24,2025-06-11,2027-06-11,2714.44,Current
1800,3320,14,Housing Loan,15945.24,9.73,84,2025-09-19,2032-09-19,14624.07,Past Due
1801,3323,3,Agriculture Loan,3549.96,12.75,24,2025-01-19,2027-01-19,1976.01,Current
1802,3325,10,Vehicle Loan,7240.86,12.27,48,2024-08-10,2028-08-10,4862.06,Current
1803,3332,5,Vehicle Loan,5183.91,10.61,60,2025-12-14,2030-12-14,5071.76,Current
1804,3334,1,Vehicle Loan,5858.99,12.12,48,2025-06-14,2029-06-14,5199.08,Current
1805,3335,1,Vehicle Loan,3797.23,11.67,60,2025-09-06,2030-09-06,3587.62,Past Due
1806,3338,6,Personal Loan,16186.16,15.94,48,2024-03-30,2028-03-30,8764.1,Current
1807,3343,2,Personal Loan,2968.41,15.79,48,2025-12-05,2029-12-05,2820.38,Current
1808,3345,3,Housing Loan,22640.49,10.4,204,2025-05-22,2042-05-22,21226.51,Non-Performing
1809,3346,1,Vehicle Loan,3257.59,14.71,36,2025-06-29,2028-06-29,2612.83,Current
1810,3348,1,SME Loan,15953.57,14.14,48,2025-03-22,2029-03-22,13317.09,Current
1811,3350,8,Vehicle Loan,8373.51,11.07,48,2025-05-14,2029-05-14,7234.24,Current
1812,3360,14,Housing Loan,36222.83,10.29,132,2025-02-28,2036-02-28,32698.5,Current
1813,3361,10,Vehicle Loan,12001.54,13.05,48,2025-08-22,2029-08-22,11295.56,Current
1814,3362,4,Vehicle Loan,2209.02,11.5,24,2025-06-25,2027-06-25,1597.39,Current
1815,3363,6,Vehicle Loan,3287.85,13.99,48,2025-08-04,2029-08-04,3004.74,Past Due
1816,3367,4,Agriculture Loan,2563.9,11.5,24,2024-01-25,2026-01-25,104.82,Current
1817,3372,17,Vehicle Loan,18457.91,13.21,24,2025-06-29,2027-06-29,14411.24,Current
1818,3374,16,Vehicle Loan,7227.84,13.11,60,2025-04-30,2030-04-30,6344.16,Non-Performing
1819,3379,14,Vehicle Loan,2618.2,13.04,36,2024-08-06,2027-08-06,1398.33,Current
1820,3380,8,Personal Loan,3593.17,13.16,36,2025-04-23,2028-04-23,2919.17,Past Due
1821,3381,4,Housing Loan,18770.19,8.85,84,2025-09-21,2032-09-21,17706.43,Non-Performing
1822,3383,3,Vehicle Loan,7703.84,14.77,60,2026-01-03,2031-01-03,8071.52,Current
1823,3385,7,Vehicle Loan,3724.11,12.51,48,2024-09-26,2028-09-26,2507.59,Current
1824,3388,7,Personal Loan,7652.55,16.88,36,2025-07-02,2028-07-02,6593.65,Current
1825,3389,13,Housing Loan,65593.73,10.07,192,2025-08-12,2041-08-12,65700.01,Current
1826,3391,1,Vehicle Loan,6312.97,11.35,60,2026-01-26,2031-01-26,6149.49,Current
1827,3392,8,Vehicle Loan,9645.72,11.12,36,2025-01-29,2028-01-29,6549.0,Current
1828,3393,13,Personal Loan,6019.52,15.94,36,2025-12-05,2028-12-05,6158.55,Current
