snapshot_date,customer_id,account_balance,total_loan_balance,credit_score,risk_category
2025-04-01,429,917.57,0.0,688,Low Risk
2025-04-01,430,1069.58,0.0,571,Medium Risk
2025-04-01,433,981.46,0.0,665,Low Risk
2025-04-01,434,7674.19,4834.46,531,High Risk
2025-04-01,435,1217.92,0.0,586,Medium Risk
2025-04-01,436,10079.21,63469.09,725,Low Risk
2025-04-01,437,2453.52,4394.84,584,Medium Risk
2025-04-01,438,3486.79,14360.16,773,Very Low Risk
2025-04-01,439,1588.34,4064.7,649,Medium Risk
2025-04-01,440,4180.36,0.0,826,Very Low Risk
2025-04-01,441,2216.5,1537.75,746,Low Risk
2025-04-01,443,18619.67,89181.38,756,Very Low Risk
2025-04-01,444,4675.74,0.0,559,Medium Risk
2025-04-01,445,762.47,1124.08,536,High Risk
2025-04-01,449,1643.41,7125.62,665,Low Risk
2025-04-01,451,1809.53,0.0,664,Low Risk
2025-04-01,452,5382.84,0.0,632,Medium Risk
2025-04-01,453,2808.6,0.0,761,Very Low Risk
2025-04-01,455,9272.31,0.0,626,Medium Risk
2025-04-01,456,22255.01,24787.31,818,Very Low Risk
2025-04-01,457,2590.27,43276.24,786,Very Low Risk
2025-04-01,458,4321.9,4669.21,846,Very Low Risk
2025-04-01,459,2129.89,0.0,752,Very Low Risk
2025-04-01,460,7246.14,14095.82,670,Low Risk
2025-04-01,464,2008.86,884.89,803,Very Low Risk
2025-04-01,465,1934.22,0.0,671,Low Risk
2025-04-01,466,2664.85,0.0,648,Medium Risk
2025-04-01,467,17559.66,24385.6,648,Medium Risk
2025-04-01,470,1090.19,0.0,686,Low Risk
2025-04-01,471,777.48,0.0,569,Medium Risk
2025-04-01,472,21727.28,18201.44,850,Very Low Risk
2025-04-01,475,3821.5,4077.86,725,Low Risk
2025-04-01,476,793.83,1173.92,588,Medium Risk
2025-04-01,477,2610.29,0.0,850,Very Low Risk
2025-04-01,479,1572.23,0.0,594,Medium Risk
2025-04-01,480,10922.68,0.0,610,Medium Risk
2025-04-01,483,1305.39,0.0,625,Medium Risk
2025-04-01,484,1639.42,4477.78,756,Very Low Risk
2025-04-01,485,352.67,0.0,554,Medium Risk
2025-04-01,488,5600.98,0.0,806,Very Low Risk
2025-04-01,489,1569.59,0.0,635,Medium Risk
2025-04-01,491,6103.64,0.0,728,Low Risk
2025-04-01,492,3469.87,0.0,754,Very Low Risk
2025-04-01,494,23526.22,0.0,722,Low Risk
2025-04-01,499,1498.04,1811.73,558,Medium Risk
2025-04-01,501,1609.41,458.03,371,Very High Risk
2025-04-01,502,4961.89,0.0,730,Low Risk
2025-04-01,504,2412.42,0.0,743,Low Risk
2025-04-01,505,1455.0,0.0,557,Medium Risk
2025-04-01,506,4826.18,0.0,651,Low Risk
2025-04-01,509,1604.0,3689.73,607,Medium Risk
2025-04-01,510,25086.59,60318.48,619,Medium Risk
2025-04-01,511,13929.79,17314.34,850,Very Low Risk
2025-04-01,513,34904.87,113991.61,850,Very Low Risk
2025-04-01,514,5774.8,0.0,658,Low Risk
2025-04-01,515,6974.78,0.0,827,Very Low Risk
2025-04-01,518,1379.06,0.0,758,Very Low Risk
2025-04-01,519,3343.92,0.0,815,Very Low Risk
2025-04-01,520,478.49,0.0,620,Medium Risk
2025-04-01,522,1319.11,2097.22,693,Low Risk
2025-04-01,523,1191.92,0.0,486,High Risk
2025-04-01,524,2693.52,23512.22,747,Low Risk
2025-04-01,525,3727.97,35585.75,675,Low Risk
2025-04-01,526,26603.65,32633.53,808,Very Low Risk
2025-04-01,527,1977.26,23090.55,806,Very Low Risk
2025-04-01,528,1574.38,0.0,530,High Risk
2025-04-01,530,6062.19,20429.78,625,Medium Risk
2025-04-01,531,1265.97,6061.02,775,Very Low Risk
2025-04-01,534,1362.24,356.31,695,Low Risk
2025-04-01,535,3308.42,0.0,708,Low Risk
2025-04-01,537,2077.15,0.0,573,Medium Risk
2025-04-01,538,12731.06,11787.51,773,Very Low Risk
2025-04-01,539,2363.98,19809.35,727,Low Risk
2025-04-01,541,2179.16,20142.39,794,Very Low Risk
2025-04-01,542,6135.3,6241.74,783,Very Low Risk
2025-04-01,543,5899.29,4985.47,781,Very Low Risk
2025-04-01,545,298.64,0.0,587,Medium Risk
2025-04-01,547,620.94,0.0,600,Medium Risk
2025-04-01,548,16647.87,17383.02,846,Very Low Risk
2025-04-01,550,19226.18,0.0,767,Very Low Risk
2025-04-01,551,16931.72,0.0,652,Low Risk
2025-04-01,554,3478.95,0.0,752,Very Low Risk
2025-04-01,556,22242.54,0.0,653,Low Risk
2025-04-01,557,1822.73,0.0,653,Low Risk
2025-04-01,558,12649.99,6930.59,789,Very Low Risk
2025-04-01,559,32030.69,98594.5,850,Very Low Risk
2025-04-01,560,8761.36,12275.15,620,Medium Risk
2025-04-01,561,9016.29,23181.56,487,High Risk
2025-04-01,562,2051.25,0.0,619,Medium Risk
2025-04-01,563,3255.08,15526.61,716,Low Risk
2025-04-01,564,7693.48,0.0,590,Medium Risk
2025-04-01,567,7690.24,0.0,772,Very Low Risk
2025-04-01,568,23559.23,0.0,764,Very Low Risk
2025-04-01,569,11134.58,0.0,673,Low Risk
2025-04-01,570,4141.65,6666.6,737,Low Risk
2025-04-01,571,4719.11,2033.17,754,Very Low Risk
2025-04-01,572,1547.26,19554.55,556,Medium Risk
2025-04-01,573,4131.83,0.0,637,Medium Risk
2025-04-01,574,1178.07,0.0,595,Medium Risk
2025-04-01,575,2722.33,0.0,780,Very Low Risk
2025-04-01,576,791.0,0.0,616,Medium Risk
2025-04-01,578,672.98,0.0,688,Low Risk
2025-04-01,579,517.69,1571.88,640,Medium Risk
2025-04-01,580,1566.84,0.0,612,Medium Risk
2025-04-01,581,17710.92,45362.44,782,Very Low Risk
2025-04-01,583,7414.94,16456.62,720,Low Risk
2025-04-01,584,7914.62,13903.6,710,Low Risk
2025-04-01,585,3884.52,13996.97,651,Low Risk
2025-04-01,586,3407.83,2178.24,621,Medium Risk
2025-04-01,587,12055.65,12001.91,775,Very Low Risk
2025-04-01,588,1375.52,3724.02,748,Low Risk
2025-04-01,589,1350.43,0.0,695,Low Risk
2025-04-01,591,2970.2,5325.12,739,Low Risk
2025-04-01,593,919.07,0.0,575,Medium Risk
2025-04-01,594,11890.23,11007.42,789,Very Low Risk
2025-04-01,596,3294.85,0.0,673,Low Risk
2025-04-01,597,592.68,0.0,519,High Risk
2025-04-01,598,3928.74,0.0,640,Medium Risk
2025-04-01,599,6197.92,0.0,645,Medium Risk
2025-04-01,601,401.24,0.0,684,Low Risk
2025-04-01,603,474.96,0.0,619,Medium Risk
2025-04-01,605,5023.79,0.0,685,Low Risk
2025-04-01,609,927.46,0.0,565,Medium Risk
2025-04-01,610,3704.63,0.0,688,Low Risk
2025-04-01,612,1239.5,1889.27,599,Medium Risk
2025-04-01,614,5964.15,0.0,820,Very Low Risk
2025-04-01,615,20119.26,0.0,629,Medium Risk
2025-04-01,616,3434.47,8871.68,660,Low Risk
2025-04-01,617,1359.62,4620.04,708,Low Risk
2025-04-01,618,3500.71,4595.91,739,Low Risk
2025-04-01,621,502.85,0.0,596,Medium Risk
2025-04-01,625,1955.32,3150.16,666,Low Risk
2025-04-01,626,4480.05,8113.49,724,Low Risk
2025-04-01,631,2129.46,4975.0,615,Medium Risk
2025-04-01,632,765.4,0.0,463,High Risk
2025-04-01,634,2432.12,6983.36,561,Medium Risk
2025-04-01,637,18785.3,0.0,775,Very Low Risk
2025-04-01,638,7199.84,6214.93,699,Low Risk
2025-04-01,639,1285.9,0.0,752,Very Low Risk
2025-04-01,640,3742.73,0.0,653,Low Risk
2025-04-01,641,2019.96,0.0,576,Medium Risk
2025-04-01,642,1981.97,0.0,582,Medium Risk
2025-04-01,644,23558.96,0.0,658,Low Risk
2025-04-01,645,3660.53,0.0,653,Low Risk
2025-04-01,646,847.72,4829.03,603,Medium Risk
2025-04-01,647,24269.83,46712.39,850,Very Low Risk
2025-04-01,648,1598.13,0.0,567,Medium Risk
2025-04-01,651,254.94,0.0,505,High Risk
2025-04-01,653,5277.37,0.0,850,Very Low Risk
2025-04-01,654,4257.5,0.0,689,Low Risk
2025-04-01,655,2407.36,13306.41,597,Medium Risk
2025-04-01,657,17133.26,0.0,718,Low Risk
2025-04-01,658,3640.72,5490.44,477,High Risk
2025-04-01,661,3662.49,0.0,669,Low Risk
2025-04-01,662,1800.44,15187.49,594,Medium Risk
2025-04-01,672,12875.99,25317.03,850,Very Low Risk
2025-04-01,673,28375.67,0.0,640,Medium Risk
2025-04-01,674,15975.9,32885.87,850,Very Low Risk
2025-04-01,676,4281.54,0.0,643,Medium Risk
2025-04-01,677,1648.96,0.0,609,Medium Risk
2025-04-01,678,31894.81,0.0,707,Low Risk
2025-04-01,680,1179.24,0.0,603,Medium Risk
2025-04-01,681,1438.63,0.0,570,Medium Risk
2025-04-01,683,459.63,0.0,687,Low Risk
2025-04-01,684,2174.47,0.0,562,Medium Risk
2025-04-01,686,22238.35,0.0,850,Very Low Risk
2025-04-01,688,8042.07,50563.41,645,Medium Risk
2025-04-01,690,24617.07,0.0,850,Very Low Risk
2025-04-01,692,120.57,0.0,506,High Risk
2025-04-01,693,11770.75,0.0,720,Low Risk
2025-04-01,695,1557.02,0.0,660,Low Risk
2025-04-01,696,615.28,4310.0,716,Low Risk
2025-04-01,697,28337.23,0.0,764,Very Low Risk
2025-04-01,699,3270.23,0.0,622,Medium Risk
2025-04-01,701,3632.24,36246.58,736,Low Risk
2025-04-01,702,6031.16,0.0,767,Very Low Risk
2025-04-01,716,10347.6,0.0,811,Very Low Risk
2025-04-01,717,1135.86,12181.35,700,Low Risk
2025-04-01,718,1629.04,686.6,639,Medium Risk
2025-04-01,719,448.59,0.0,437,Very High Risk
2025-04-01,724,20070.19,17103.79,840,Very Low Risk
2025-04-01,726,5610.59,0.0,683,Low Risk
2025-04-01,729,3821.68,2192.46,741,Low Risk
2025-04-01,730,2111.64,0.0,663,Low Risk
2025-04-01,733,10369.58,0.0,713,Low Risk
2025-04-01,734,1651.69,5999.72,743,Low Risk
2025-04-01,735,3613.08,0.0,696,Low Risk
2025-04-01,738,4480.83,8477.85,743,Low Risk
2025-04-01,740,5428.33,1114.46,589,Medium Risk
2025-04-01,741,2036.08,0.0,793,Very Low Risk
2025-04-01,743,1347.06,0.0,614,Medium Risk
2025-04-01,745,1026.63,0.0,630,Medium Risk
2025-04-01,746,3179.66,0.0,780,Very Low Risk
2025-04-01,747,1448.72,543.99,533,High Risk
2025-04-01,749,31801.92,0.0,776,Very Low Risk
2025-04-01,751,3435.79,11878.12,767,Very Low Risk
2025-04-01,752,2010.06,0.0,678,Low Risk
2025-04-01,753,2407.76,3347.48,609,Medium Risk
2025-04-01,754,3132.55,3983.62,678,Low Risk
2025-04-01,757,4055.79,0.0,643,Medium Risk
2025-04-01,758,18341.22,0.0,792,Very Low Risk
2025-04-01,759,4413.44,9360.58,683,Low Risk
2025-04-01,760,225.24,0.0,573,Medium Risk
2025-04-01,761,23125.71,0.0,621,Medium Risk
2025-04-01,762,22603.28,0.0,795,Very Low Risk
2025-04-01,763,68294.48,269096.72,668,Low Risk
2025-04-01,765,1058.21,4587.09,598,Medium Risk
2025-04-01,766,2317.6,0.0,671,Low Risk
2025-04-01,767,3460.92,563.36,646,Medium Risk
2025-04-01,769,1232.69,9375.09,461,High Risk
2025-04-01,773,200.85,0.0,482,High Risk
2025-04-01,774,3549.3,4846.76,569,Medium Risk
2025-04-01,775,4912.32,15360.91,637,Medium Risk
2025-04-01,776,2473.63,0.0,599,Medium Risk
2025-04-01,778,2610.44,21330.82,685,Low Risk
2025-04-01,781,1124.1,0.0,627,Medium Risk
2025-04-01,785,2359.74,0.0,702,Low Risk
2025-04-01,786,1505.37,0.0,574,Medium Risk
2025-04-01,787,18495.07,0.0,836,Very Low Risk
2025-04-01,788,2298.24,16689.22,742,Low Risk
2025-04-01,789,1258.72,0.0,612,Medium Risk
2025-04-01,791,7192.22,18724.74,597,Medium Risk
2025-04-01,792,2727.61,0.0,641,Medium Risk
2025-04-01,793,4245.7,0.0,705,Low Risk
2025-04-01,794,1172.8,1655.63,739,Low Risk
2025-04-01,795,861.41,2431.8,739,Low Risk
2025-04-01,796,2453.76,1628.65,697,Low Risk
2025-04-01,797,645.27,0.0,633,Medium Risk
2025-04-01,799,2910.11,1465.24,647,Medium Risk
2025-04-01,800,319.77,0.0,550,Medium Risk
2025-04-01,801,588.83,22596.98,572,Medium Risk
2025-04-01,803,2713.75,0.0,797,Very Low Risk
2025-04-01,804,4779.49,0.0,686,Low Risk
2025-04-01,806,20007.95,14097.34,607,Medium Risk
2025-04-01,809,1902.09,0.0,577,Medium Risk
2025-04-01,812,3680.92,0.0,676,Low Risk
2025-04-01,814,278.76,2715.9,650,Low Risk
2025-04-01,816,1430.35,0.0,589,Medium Risk
2025-04-01,817,6055.15,0.0,752,Very Low Risk
2025-04-01,819,1993.41,706.49,564,Medium Risk
2025-04-01,820,1086.7,26083.02,371,Very High Risk
2025-04-01,822,13847.27,19966.57,759,Very Low Risk
2025-04-01,824,1230.9,4444.78,569,Medium Risk
2025-04-01,825,277.93,0.0,629,Medium Risk
2025-04-01,826,799.48,0.0,669,Low Risk
2025-04-01,827,1799.22,6739.3,714,Low Risk
2025-04-01,829,457.4,930.91,588,Medium Risk
2025-04-01,831,2299.7,1011.74,657,Low Risk
2025-04-01,833,5860.84,0.0,770,Very Low Risk
2025-04-01,835,686.84,0.0,499,High Risk
2025-04-01,839,30399.72,0.0,799,Very Low Risk
2025-04-01,841,3057.35,7111.22,776,Very Low Risk
2025-04-01,842,3060.96,6461.18,768,Very Low Risk
2025-04-01,843,2700.29,0.0,584,Medium Risk
2025-04-01,845,5514.43,17659.54,659,Low Risk
2025-04-01,846,8554.18,0.0,567,Medium Risk
2025-04-01,848,341.52,0.0,513,High Risk
2025-04-01,849,6839.73,9996.61,738,Low Risk
2025-04-01,851,1074.95,0.0,597,Medium Risk
2025-04-01,852,3379.98,0.0,527,High Risk
2025-04-01,853,22454.33,13330.85,777,Very Low Risk
2025-04-01,854,11033.09,0.0,850,Very Low Risk
2025-04-01,858,2134.7,0.0,651,Low Risk
2025-04-01,859,1188.14,0.0,680,Low Risk
2025-04-01,860,1225.79,0.0,580,Medium Risk
2025-04-01,861,30094.26,0.0,789,Very Low Risk
2025-04-01,863,703.39,0.0,587,Medium Risk
2025-04-01,866,18287.21,44069.92,602,Medium Risk
2025-04-01,869,284.44,0.0,537,High Risk
2025-04-01,870,1212.28,2393.14,549,High Risk
2025-04-01,872,11695.56,0.0,657,Low Risk
2025-04-01,874,1569.7,5491.31,795,Very Low Risk
2025-04-01,875,2062.89,0.0,576,Medium Risk
2025-04-01,877,1094.17,0.0,643,Medium Risk
2025-04-01,879,1504.09,0.0,645,Medium Risk
2025-04-01,881,13298.87,6263.91,705,Low Risk
2025-04-01,882,2751.2,6707.35,708,Low Risk
2025-04-01,884,7275.09,6938.48,587,Medium Risk
2025-04-01,886,2507.63,0.0,673,Low Risk
2025-04-01,887,1620.67,0.0,567,Medium Risk
2025-04-01,889,564.24,0.0,621,Medium Risk
2025-04-01,890,4546.0,7460.07,738,Low Risk
2025-04-01,891,22963.48,18481.57,836,Very Low Risk
2025-04-01,892,4340.63,15215.94,850,Very Low Risk
2025-04-01,893,1256.78,2439.04,556,Medium Risk
2025-04-01,894,11685.77,29209.47,698,Low Risk
2025-04-01,895,648.26,0.0,654,Low Risk
2025-04-01,897,1366.97,0.0,603,Medium Risk
2025-04-01,899,1723.33,12008.05,684,Low Risk
2025-04-01,900,6144.49,0.0,761,Very Low Risk
2025-04-01,901,49896.66,0.0,728,Low Risk
2025-04-01,902,519.66,0.0,628,Medium Risk
2025-04-01,903,112.36,0.0,529,High Risk
2025-04-01,904,1913.69,0.0,804,Very Low Risk
2025-04-01,905,345.42,0.0,656,Low Risk
2025-04-01,906,10837.26,4251.19,488,High Risk
2025-04-01,907,6614.97,19157.96,775,Very Low Risk
2025-04-01,908,2414.37,0.0,729,Low Risk
2025-04-01,909,353.25,0.0,554,Medium Risk
2025-04-01,911,797.89,2174.59,615,Medium Risk
2025-04-01,912,622.65,24104.55,609,Medium Risk
2025-04-01,913,10706.8,16953.95,696,Low Risk
2025-04-01,914,19778.98,20861.58,747,Low Risk
2025-04-01,917,2664.21,622.5,647,Medium Risk
2025-04-01,918,1747.62,0.0,776,Very Low Risk
2025-04-01,919,1228.5,1254.33,538,High Risk
2025-04-01,920,2038.42,0.0,690,Low Risk
2025-04-01,921,3207.87,1332.05,539,High Risk
2025-04-01,922,1694.1,0.0,511,High Risk
2025-04-01,924,8759.92,6102.69,732,Low Risk
2025-04-01,925,1066.41,4180.26,580,Medium Risk
2025-04-01,926,1891.44,2674.28,629,Medium Risk
2025-04-01,928,16257.65,17107.2,794,Very Low Risk
2025-04-01,930,812.4,0.0,625,Medium Risk
2025-04-01,933,3322.7,0.0,850,Very Low Risk
2025-04-01,935,958.66,922.13,722,Low Risk
2025-04-01,936,2823.96,1026.4,566,Medium Risk
2025-04-01,937,1225.72,1557.93,678,Low Risk
2025-04-01,940,14771.06,0.0,635,Medium Risk
2025-04-01,943,3576.23,0.0,724,Low Risk
2025-04-01,944,1406.42,0.0,563,Medium Risk
2025-04-01,945,8205.52,9961.25,721,Low Risk
2025-04-01,946,3377.48,0.0,659,Low Risk
2025-04-01,947,777.93,0.0,668,Low Risk
2025-04-01,948,2634.57,0.0,682,Low Risk
2025-04-01,949,5351.53,1812.79,744,Low Risk
2025-04-01,950,8447.82,0.0,850,Very Low Risk
2025-04-01,951,7413.88,2633.22,618,Medium Risk
2025-04-01,953,4726.37,0.0,839,Very Low Risk
2025-04-01,954,1845.53,0.0,300,Very High Risk
2025-04-01,955,1174.36,3060.51,515,High Risk
2025-04-01,957,2007.98,0.0,580,Medium Risk
2025-04-01,958,4431.96,0.0,672,Low Risk
2025-04-01,959,2252.92,0.0,592,Medium Risk
2025-04-01,961,2367.45,1744.07,780,Very Low Risk
2025-04-01,962,1377.3,6019.53,669,Low Risk
2025-04-01,963,2126.09,6266.29,692,Low Risk
2025-04-01,966,16005.69,0.0,749,Low Risk
2025-04-01,967,1077.02,0.0,692,Low Risk
2025-04-01,969,7641.22,50888.88,715,Low Risk
2025-04-01,971,17673.81,40352.66,673,Low Risk
2025-04-01,972,1457.48,32033.24,738,Low Risk
2025-04-01,974,2922.58,0.0,489,High Risk
2025-04-01,975,2121.82,7110.07,351,Very High Risk
2025-04-01,976,2003.9,0.0,800,Very Low Risk
2025-04-01,977,3605.49,2250.01,740,Low Risk
2025-04-01,978,11374.45,0.0,753,Very Low Risk
2025-04-01,979,979.96,2553.36,703,Low Risk
2025-04-01,980,1297.99,0.0,580,Medium Risk
2025-04-01,981,2991.76,0.0,694,Low Risk
2025-04-01,985,2360.43,0.0,714,Low Risk
2025-04-01,986,1460.49,0.0,656,Low Risk
2025-04-01,987,739.11,0.0,642,Medium Risk
2025-04-01,988,1670.96,5942.69,640,Medium Risk
2025-04-01,989,1308.31,0.0,827,Very Low Risk
2025-04-01,991,8341.46,0.0,728,Low Risk
2025-04-01,992,19289.92,0.0,800,Very Low Risk
2025-04-01,993,1203.62,0.0,644,Medium Risk
2025-04-01,995,2333.32,2603.89,647,Medium Risk
2025-04-01,996,1907.92,0.0,575,Medium Risk
2025-04-01,1000,1728.62,15661.93,717,Low Risk
2025-04-01,1001,1161.75,0.0,668,Low Risk
2025-04-01,1005,3544.59,0.0,680,Low Risk
2025-04-01,1006,4019.41,55921.07,850,Very Low Risk
2025-04-01,1008,9375.1,48217.13,608,Medium Risk
2025-04-01,1010,3321.54,0.0,566,Medium Risk
2025-04-01,1011,2323.97,3692.54,301,Very High Risk
2025-04-01,1012,12019.36,27610.25,850,Very Low Risk
2025-04-01,1013,3777.3,5642.33,803,Very Low Risk
2025-04-01,1014,5131.7,3423.43,695,Low Risk
2025-04-01,1018,15636.74,8261.71,850,Very Low Risk
2025-04-01,1019,30630.27,46129.28,808,Very Low Risk
2025-04-01,1020,7714.15,0.0,605,Medium Risk
2025-04-01,1022,13232.77,0.0,850,Very Low Risk
2025-04-01,1023,4564.5,0.0,671,Low Risk
2025-04-01,1024,1874.17,0.0,673,Low Risk
2025-04-01,1025,3045.47,0.0,640,Medium Risk
2025-04-01,1026,8131.93,10059.39,848,Very Low Risk
2025-04-01,1027,1253.81,2096.89,718,Low Risk
2025-04-01,1028,1702.27,0.0,646,Medium Risk
2025-04-01,1030,2843.28,0.0,632,Medium Risk
2025-04-01,1031,8823.94,39922.02,807,Very Low Risk
2025-04-01,1033,18001.08,103550.12,763,Very Low Risk
2025-04-01,1035,2841.83,6883.62,641,Medium Risk
2025-04-01,1036,3904.87,0.0,631,Medium Risk
2025-04-01,1038,5106.55,4125.98,850,Very Low Risk
2025-04-01,1039,1237.31,1370.11,544,High Risk
2025-04-01,1040,7891.99,0.0,639,Medium Risk
2025-04-01,1042,2857.91,13072.91,771,Very Low Risk
2025-04-01,1043,2462.17,1239.69,527,High Risk
2025-04-01,1045,837.45,0.0,629,Medium Risk
2025-04-01,1046,7084.35,0.0,632,Medium Risk
2025-04-01,1048,3972.11,17825.14,722,Low Risk
2025-04-01,1049,422.92,0.0,632,Medium Risk
2025-04-01,1050,76.64,0.0,508,High Risk
2025-04-01,1051,3462.13,3654.51,673,Low Risk
2025-04-01,1054,16149.44,0.0,666,Low Risk
2025-04-01,1057,16111.03,0.0,670,Low Risk
2025-04-01,1058,23138.99,20175.19,808,Very Low Risk
2025-04-01,1059,777.11,2110.91,644,Medium Risk
2025-04-01,1061,24750.31,44452.72,679,Low Risk
2025-04-01,1062,4840.46,3480.4,703,Low Risk
2025-04-01,1063,5675.27,2464.45,729,Low Risk
2025-04-01,1064,914.01,0.0,619,Medium Risk
2025-04-01,1065,13259.21,6754.86,586,Medium Risk
2025-04-01,1067,11252.23,0.0,645,Medium Risk
2025-04-01,1068,1611.59,1668.0,683,Low Risk
2025-04-01,1069,2851.43,0.0,765,Very Low Risk
2025-04-01,1070,20570.51,0.0,702,Low Risk
2025-04-01,1071,12279.89,0.0,771,Very Low Risk
2025-04-01,1072,2100.85,10269.43,728,Low Risk
2025-04-01,1073,270.21,0.0,563,Medium Risk
2025-04-01,1075,11583.55,0.0,597,Medium Risk
2025-04-01,1077,3362.99,22492.94,639,Medium Risk
2025-04-01,1078,7365.93,0.0,825,Very Low Risk
2025-04-01,1079,1348.98,1370.33,540,High Risk
2025-04-01,1080,2435.3,0.0,674,Low Risk
2025-04-01,1082,2577.22,0.0,755,Very Low Risk
2025-04-01,1083,22129.77,73454.71,764,Very Low Risk
2025-04-01,1085,2891.33,15733.44,643,Medium Risk
2025-04-01,1086,1321.95,1136.17,569,Medium Risk
2025-04-01,1087,3086.72,0.0,695,Low Risk
2025-04-01,1088,6041.5,7432.36,782,Very Low Risk
2025-04-01,1090,3041.38,0.0,797,Very Low Risk
2025-04-01,1091,1807.62,61.02,755,Very Low Risk
2025-04-01,1092,1719.0,0.0,656,Low Risk
2025-04-01,1093,1360.6,0.0,678,Low Risk
2025-04-01,1094,11143.29,21503.14,850,Very Low Risk
2025-04-01,1095,347.55,0.0,508,High Risk
2025-04-01,1096,780.04,0.0,541,High Risk
2025-04-01,1100,2838.85,0.0,719,Low Risk
2025-04-01,1102,1606.81,2639.24,673,Low Risk
2025-04-01,1104,2214.24,0.0,644,Medium Risk
2025-04-01,1105,3513.48,16519.75,707,Low Risk
2025-04-01,1106,1275.7,0.0,645,Medium Risk
2025-04-01,1108,41059.45,20724.18,768,Very Low Risk
2025-04-01,1110,1222.82,0.0,643,Medium Risk
2025-04-01,1113,2648.94,6680.22,663,Low Risk
2025-04-01,1114,5316.36,5049.33,592,Medium Risk
2025-04-01,1115,8848.9,29538.74,422,Very High Risk
2025-04-01,1117,3953.13,7869.8,623,Medium Risk
2025-04-01,1118,3880.34,1670.91,721,Low Risk
2025-04-01,1119,1171.22,1670.51,569,Medium Risk
2025-04-01,1120,15810.78,0.0,692,Low Risk
2025-04-01,1121,8916.42,0.0,714,Low Risk
2025-04-01,1122,1398.45,3514.31,682,Low Risk
2025-04-01,1123,1779.7,0.0,570,Medium Risk
2025-04-01,1124,2983.81,0.0,641,Medium Risk
2025-04-01,1126,4273.9,10017.69,758,Very Low Risk
2025-04-01,1127,3147.33,1258.67,664,Low Risk
2025-04-01,1129,24255.67,5205.03,758,Very Low Risk
2025-04-01,1130,2322.06,4984.27,612,Medium Risk
2025-04-01,1131,3986.93,0.0,766,Very Low Risk
2025-04-01,1132,492.89,0.0,608,Medium Risk
2025-04-01,1135,1074.01,0.0,662,Low Risk
2025-04-01,1136,7260.53,0.0,728,Low Risk
2025-04-01,1137,1387.73,0.0,697,Low Risk
2025-04-01,1140,1190.36,2614.88,740,Low Risk
2025-04-01,1141,1458.18,3064.79,683,Low Risk
2025-04-01,1143,1424.99,0.0,712,Low Risk
2025-04-01,1144,3737.46,19432.32,724,Low Risk
2025-04-01,1145,2741.47,0.0,646,Medium Risk
2025-04-01,1146,1075.17,0.0,697,Low Risk
2025-04-01,1147,12169.26,3564.94,818,Very Low Risk
2025-04-01,1148,32451.81,8589.86,609,Medium Risk
2025-04-01,1150,3256.09,0.0,638,Medium Risk
2025-04-01,1151,3832.75,0.0,643,Medium Risk
2025-04-01,1155,672.67,0.0,632,Medium Risk
2025-04-01,1156,1398.02,0.0,640,Medium Risk
2025-04-01,1157,1315.06,0.0,563,Medium Risk
2025-04-01,1158,2146.25,22242.45,773,Very Low Risk
2025-04-01,1162,16188.2,7244.09,588,Medium Risk
2025-04-01,1163,2391.04,23576.85,755,Very Low Risk
2025-04-01,1164,8082.93,46131.77,772,Very Low Risk
2025-04-01,1166,8045.23,69936.31,621,Medium Risk
2025-04-01,1167,6741.47,0.0,676,Low Risk
2025-04-01,1168,27927.77,69234.32,660,Low Risk
2025-04-01,1170,1397.03,15227.69,637,Medium Risk
2025-04-01,1171,3235.72,3663.17,703,Low Risk
2025-04-01,1172,5947.99,0.0,683,Low Risk
2025-04-01,1176,3209.9,24226.87,575,Medium Risk
2025-04-01,1178,1907.44,0.0,674,Low Risk
2025-04-01,1179,2117.05,4091.26,636,Medium Risk
2025-04-01,1180,1172.12,0.0,604,Medium Risk
2025-04-01,1181,1715.35,0.0,804,Very Low Risk
2025-04-01,1182,1962.82,1573.99,551,Medium Risk
2025-04-01,1184,2328.68,4715.87,639,Medium Risk
2025-04-01,1185,20488.09,39915.16,850,Very Low Risk
2025-04-01,1187,1554.83,475.64,536,High Risk
2025-04-01,1188,3491.23,0.0,712,Low Risk
2025-04-01,1189,2174.58,3030.18,714,Low Risk
2025-04-01,1191,3290.23,0.0,761,Very Low Risk
2025-04-01,1194,2212.13,0.0,617,Medium Risk
2025-04-01,1195,1096.48,2510.79,730,Low Risk
2025-04-01,1196,10486.21,32868.82,731,Low Risk
2025-04-01,1198,2455.25,0.0,612,Medium Risk
2025-04-01,1200,1751.03,7758.03,689,Low Risk
2025-04-01,1201,220.76,0.0,622,Medium Risk
2025-04-01,1202,13040.47,0.0,834,Very Low Risk
2025-04-01,1203,17815.41,11633.68,533,High Risk
2025-04-01,1204,1162.22,15587.19,644,Medium Risk
2025-04-01,1205,1732.68,5386.51,778,Very Low Risk
2025-04-01,1207,1673.77,0.0,606,Medium Risk
2025-04-01,1208,2629.93,0.0,800,Very Low Risk
